Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr
VOLVE_15_9_F11,3261.18,26.78,85.0,471.6,6.3,10.75,Dolomite,38.03,9.22
VOLVE_15_9_F11,3261.83,22.31,65.8,472.9,6.56,10.8,Dolomite,38.07,7.2
VOLVE_15_9_F11,3262.04,26.0,104.7,429.1,6.89,10.68,Dolomite,38.12,7.79
VOLVE_15_9_F11,3262.66,21.74,54.5,389.0,4.28,10.71,Dolomite,38.13,6.33
VOLVE_15_9_F11,3263.57,22.67,80.6,403.4,5.02,10.7,Dolomite,38.16,6.92
VOLVE_15_9_F11,3264.35,20.41,78.8,392.1,3.83,10.57,Dolomite,38.19,6.91
VOLVE_15_9_F11,3264.85,18.45,79.8,464.3,7.04,10.42,Dolomite,38.23,5.67
VOLVE_15_9_F11,3265.1,21.61,69.2,423.9,5.35,10.55,Dolomite,38.27,7.47
VOLVE_15_9_F11,3265.5,22.0,59.2,495.7,3.18,10.76,Dolomite,38.29,6.4
VOLVE_15_9_F11,3266.1,24.13,85.4,466.2,4.45,10.76,Dolomite,38.34,7.82
VOLVE_15_9_F11,3266.51,24.7,78.8,383.1,5.22,10.62,Dolomite,38.38,6.78
VOLVE_15_9_F11,3267.33,22.76,87.6,440.1,6.97,10.54,Dolomite,38.41,8.05
VOLVE_15_9_F11,3268.28,20.6,57.1,371.6,4.48,10.85,Dolomite,38.45,7.55
VOLVE_15_9_F11,3268.62,21.43,107.6,410.8,6.27,10.61,Dolomite,38.48,7.79
VOLVE_15_9_F11,3268.82,27.05,80.6,436.9,4.79,10.69,Dolomite,38.49,6.12
VOLVE_15_9_F11,3269.09,24.65,40.0,418.7,5.59,10.41,Dolomite,38.52,6.35
VOLVE_15_9_F11,3269.93,26.64,84.7,531.9,7.23,10.58,Dolomite,38.55,8.53
VOLVE_15_9_F11,3270.17,27.52,74.7,486.5,6.55,10.75,Dolomite,38.58,7.81
VOLVE_15_9_F11,3270.97,21.44,64.8,443.4,1.95,10.38,Dolomite,38.63,6.02
VOLVE_15_9_F11,3271.5,25.14,100.3,513.6,5.58,10.58,Dolomite,38.67,8.26
VOLVE_15_9_F11,3272.04,20.83,95.8,417.6,4.04,10.65,Dolomite,38.71,8.16
VOLVE_15_9_F11,3272.82,25.67,86.9,443.3,6.42,10.81,Dolomite,38.75,7.55
VOLVE_15_9_F11,3273.28,25.16,83.0,490.7,5.59,10.74,Dolomite,38.77,9.14
VOLVE_15_9_F11,3274.12,17.81,89.4,411.9,7.0,10.85,Dolomite,38.81,6.19
VOLVE_15_9_F11,3274.4,24.1,58.1,484.0,4.64,10.72,Dolomite,38.84,5.96
VOLVE_15_9_F11,3275.18,20.96,84.7,468.3,5.24,10.73,Dolomite,38.86,7.1
VOLVE_15_9_F11,3276.1,22.25,100.4,480.1,5.36,10.45,Dolomite,38.89,5.83
VOLVE_15_9_F11,3276.43,21.46,97.4,528.4,6.25,10.44,Dolomite,38.92,7.84
VOLVE_15_9_F11,3277.07,25.38,66.0,474.8,4.11,10.84,Dolomite,38.93,6.88
VOLVE_15_9_F11,3277.79,21.4,84.6,461.6,3.99,10.52,Dolomite,38.98,7.91
VOLVE_15_9_F11,3278.09,19.91,65.0,396.7,4.09,10.51,Dolomite,39.01,4.8
VOLVE_15_9_F11,3278.73,21.1,84.2,465.0,5.86,10.25,Dolomite,39.03,8.29
VOLVE_15_9_F11,3279.13,22.58,70.5,437.4,6.34,10.75,Dolomite,39.07,7.11
VOLVE_15_9_F11,3279.93,24.15,68.8,451.6,5.09,10.43,Dolomite,39.09,8.94
VOLVE_15_9_F11,3280.59,26.11,87.2,437.6,6.37,10.47,Dolomite,39.14,7.63
VOLVE_15_9_F11,3281.11,24.41,70.9,476.2,5.87,10.76,Dolomite,39.15,7.77
VOLVE_15_9_F11,3281.91,24.59,69.9,416.9,5.19,10.26,Dolomite,39.2,7.94
VOLVE_15_9_F11,3282.69,24.98,87.1,465.0,5.46,10.8,Dolomite,39.21,5.62
VOLVE_15_9_F11,3283.06,25.18,59.6,414.9,6.07,10.47,Dolomite,39.23,8.16
VOLVE_15_9_F11,3283.28,25.72,77.0,384.6,7.77,10.57,Dolomite,39.24,7.3
VOLVE_15_9_F11,3283.68,29.4,58.7,442.9,6.71,10.48,Dolomite,39.27,6.08
VOLVE_15_9_F11,3284.59,25.14,61.5,475.1,6.63,10.4,Dolomite,39.31,7.31
VOLVE_15_9_F11,3285.11,23.86,99.3,425.5,8.08,10.48,Dolomite,39.33,9.06
VOLVE_15_9_F11,3285.47,21.98,75.5,462.0,4.27,10.47,Dolomite,39.36,6.91
VOLVE_15_9_F11,3285.96,23.92,71.0,442.1,6.06,10.41,Dolomite,39.39,7.45
VOLVE_15_9_F11,3286.47,26.03,94.5,415.2,7.51,10.83,Dolomite,39.41,5.78
VOLVE_15_9_F11,3287.03,20.1,106.0,478.9,6.53,10.45,Dolomite,39.44,6.88
VOLVE_15_9_F11,3287.59,26.3,85.6,430.5,4.93,10.31,Limestone,39.48,10.83
VOLVE_15_9_F11,3288.03,22.09,97.1,471.6,4.49,10.29,Limestone,39.52,11.18
VOLVE_15_9_F11,3288.47,22.57,73.5,398.2,7.09,10.66,Limestone,39.55,9.39
VOLVE_15_9_F11,3289.31,24.46,82.6,462.1,5.94,10.34,Limestone,39.57,10.58
VOLVE_15_9_F11,3290.04,21.84,81.9,481.5,5.56,10.57,Limestone,39.6,9.24
VOLVE_15_9_F11,3290.78,24.31,86.6,470.7,5.51,10.89,Limestone,39.62,9.88
VOLVE_15_9_F11,3291.14,20.28,96.2,492.3,7.08,10.62,Limestone,39.63,8.74
VOLVE_15_9_F11,3292.13,25.36,59.7,482.4,6.35,10.65,Limestone,39.64,8.96
VOLVE_15_9_F11,3292.4,23.66,68.4,468.6,4.93,10.52,Limestone,39.65,9.43
VOLVE_15_9_F11,3293.14,23.16,74.5,490.4,6.3,10.6,Limestone,39.7,8.1
VOLVE_15_9_F11,3293.94,23.86,67.2,441.6,5.37,10.57,Limestone,39.73,11.53
VOLVE_15_9_F11,3294.35,23.13,85.2,477.4,6.41,10.64,Limestone,39.74,9.15
VOLVE_15_9_F11,3294.61,24.28,85.0,457.5,7.09,10.85,Limestone,39.77,10.03
VOLVE_15_9_F11,3295.4,22.66,82.6,530.6,6.76,10.53,Limestone,39.8,8.78
VOLVE_15_9_F11,3296.06,22.46,75.7,467.5,3.09,10.48,Limestone,39.83,6.22
VOLVE_15_9_F11,3297.03,18.77,102.0,405.2,5.84,10.59,Limestone,39.87,11.0
VOLVE_15_9_F11,3297.81,26.6,85.0,466.7,7.44,10.74,Limestone,39.88,10.41
VOLVE_15_9_F11,3298.76,20.29,79.5,418.5,4.16,10.55,Limestone,39.92,6.76
VOLVE_15_9_F11,3299.46,27.24,82.7,485.7,8.08,10.64,Limestone,39.94,9.35
VOLVE_15_9_F11,3300.06,22.59,92.9,486.5,6.17,10.68,Limestone,39.99,12.06
VOLVE_15_9_F11,3301.02,26.25,85.0,432.2,6.79,10.92,Limestone,0.03,16.93
VOLVE_15_9_F11,3301.87,25.81,68.8,415.1,6.5,10.74,Limestone,0.06,12.98
VOLVE_15_9_F11,3302.1,25.61,108.2,461.9,4.31,10.47,Limestone,0.08,16.87
VOLVE_15_9_F11,3302.77,23.33,88.7,420.4,6.62,10.27,Limestone,0.11,16.19
VOLVE_15_9_F11,3303.09,20.23,64.5,423.1,5.38,10.62,Limestone,0.14,14.8
VOLVE_15_9_F11,3304.04,22.76,54.5,436.4,4.33,10.5,Limestone,0.17,14.19
VOLVE_15_9_F11,3304.79,22.43,92.1,481.6,7.35,10.53,Limestone,0.22,14.88
VOLVE_15_9_F11,3305.35,22.97,101.1,397.3,3.31,10.45,Limestone,0.25,15.17
VOLVE_15_9_F11,3306.31,20.16,88.5,426.4,4.41,10.53,Limestone,0.27,14.31
VOLVE_15_9_F11,3306.78,22.51,90.9,552.6,7.13,10.52,Limestone,0.3,17.96
VOLVE_15_9_F11,3307.34,15.92,91.3,534.8,6.01,10.59,Limestone,0.31,14.61
VOLVE_15_9_F11,3307.86,22.48,81.8,505.0,4.61,10.5,Limestone,0.34,15.46
VOLVE_15_9_F11,3308.16,23.55,56.5,458.4,4.11,10.5,Limestone,0.38,14.27
VOLVE_15_9_F11,3308.48,21.28,71.2,486.7,4.79,10.68,Limestone,0.4,14.21
VOLVE_15_9_F11,3309.16,22.56,93.6,441.2,5.91,10.6,Limestone,0.42,17.56
VOLVE_15_9_F11,3309.41,23.64,90.5,348.4,5.07,10.6,Limestone,0.43,16.43
VOLVE_15_9_F11,3310.36,25.77,78.8,433.8,5.52,10.6,Limestone,0.46,17.28
VOLVE_15_9_F11,3310.82,25.88,73.5,437.7,5.66,10.47,Limestone,0.5,14.74
VOLVE_15_9_F11,3311.28,24.01,84.3,457.8,5.16,10.82,Limestone,0.54,16.37
VOLVE_15_9_F11,3311.59,23.17,76.6,475.9,4.84,10.91,Limestone,0.58,16.36
VOLVE_15_9_F11,3312.07,24.14,80.5,522.7,4.12,10.79,Limestone,0.62,15.07
VOLVE_15_9_F11,3312.82,27.75,83.7,457.9,5.87,10.34,Limestone,0.66,15.82
VOLVE_15_9_F11,3313.79,24.51,70.1,416.5,5.35,10.51,Limestone,0.69,14.18
VOLVE_15_9_F11,3314.14,23.91,93.7,448.8,4.59,10.71,Limestone,0.72,14.73
VOLVE_15_9_F11,3314.48,25.94,79.2,482.4,6.01,10.49,Limestone,0.76,17.47
VOLVE_15_9_F11,3314.79,23.38,89.0,452.1,7.0,10.5,Limestone,0.78,17.28
VOLVE_15_9_F11,3315.45,21.13,82.7,424.5,5.37,10.4,Limestone,0.81,14.96
VOLVE_15_9_F11,3315.75,24.41,104.8,477.6,6.44,10.55,Limestone,0.85,17.16
VOLVE_15_9_F11,3316.02,23.69,89.9,410.9,6.82,10.48,Limestone,0.86,15.46
VOLVE_15_9_F11,3316.81,22.72,87.8,421.5,5.47,10.25,Limestone,0.87,18.19
VOLVE_15_9_F11,3317.65,24.63,87.3,473.3,6.75,10.78,Limestone,0.91,15.97
VOLVE_15_9_F11,3318.1,18.74,113.0,425.2,2.77,10.67,Limestone,0.93,14.47
VOLVE_15_9_F11,3318.76,21.92,81.0,442.5,4.49,10.41,Limestone,0.96,15.25
VOLVE_15_9_F11,3319.56,21.08,84.2,457.3,3.99,10.74,Limestone,0.97,13.77
VOLVE_15_9_F11,3319.8,21.34,83.3,455.0,7.01,10.63,Limestone,1.01,15.9
VOLVE_15_9_F11,3320.5,22.9,52.2,417.9,5.75,10.78,Limestone,1.04,15.2
VOLVE_15_9_F11,3320.93,21.01,83.1,469.8,3.84,10.72,Limestone,1.06,14.92
VOLVE_15_9_F11,3321.46,27.48,96.9,419.9,4.91,10.49,Limestone,1.11,17.66
VOLVE_15_9_F11,3321.95,24.42,89.4,522.7,4.04,10.71,Limestone,1.12,14.51
VOLVE_15_9_F11,3322.72,21.3,104.4,440.6,6.03,10.71,Limestone,1.17,15.05
VOLVE_15_9_F11,3323.3,18.94,93.5,481.0,5.49,10.77,Limestone,1.22,15.28
VOLVE_15_9_F11,3324.1,21.84,89.2,486.0,4.95,10.76,Limestone,1.25,14.07
VOLVE_15_9_F11,3324.56,22.47,95.0,442.5,4.55,10.92,Limestone,1.3,16.0
VOLVE_15_9_F11,3325.19,21.71,87.2,418.0,5.37,10.75,Limestone,1.34,14.99
VOLVE_15_9_F11,3326.11,29.66,77.5,485.8,9.07,10.49,Limestone,1.37,17.9
VOLVE_15_9_F11,3326.66,19.17,79.8,399.7,4.61,10.64,Limestone,1.38,13.9
VOLVE_15_9_F11,3327.33,23.44,45.9,405.9,6.32,10.45,Limestone,1.4,13.38
VOLVE_15_9_F11,3328.06,22.99,105.6,480.9,5.44,10.79,Limestone,1.41,13.95
VOLVE_15_9_F11,3328.99,22.69,78.7,448.6,6.53,10.48,Limestone,1.44,14.47
VOLVE_15_9_F11,3329.7,18.47,66.0,428.4,5.52,10.94,Limestone,1.45,14.08
VOLVE_15_9_F11,3330.39,23.21,76.2,436.7,5.34,10.57,Limestone,1.48,13.78
VOLVE_15_9_F11,3331.26,23.78,108.0,424.8,6.67,10.6,Limestone,1.5,15.61
VOLVE_15_9_F11,3332.25,25.1,82.7,543.9,7.09,10.54,Limestone,1.55,16.47
VOLVE_15_9_F11,3333.17,24.54,85.5,497.4,5.72,10.5,Limestone,1.56,16.09
VOLVE_15_9_F11,3333.47,26.38,113.0,423.7,6.0,10.53,Limestone,1.6,17.94
VOLVE_15_9_F11,3334.21,18.22,94.2,444.2,6.0,10.65,Limestone,1.61,15.08
VOLVE_15_9_F11,3334.67,22.75,77.3,480.5,7.31,10.61,Limestone,1.64,15.1
VOLVE_15_9_F11,3335.21,29.6,56.2,417.6,3.98,10.55,Limestone,1.67,13.09
VOLVE_15_9_F11,3335.92,25.99,91.2,434.3,4.33,10.66,Limestone,1.7,19.24
VOLVE_15_9_F11,3336.24,19.71,71.5,444.7,6.69,10.53,Limestone,1.71,14.47
VOLVE_15_9_F11,3336.99,23.57,91.6,421.4,4.99,10.61,Limestone,1.74,16.54
VOLVE_15_9_F11,3337.43,20.73,80.9,500.5,6.72,10.88,Limestone,1.77,12.9
VOLVE_15_9_F11,3338.28,22.27,87.8,428.1,4.66,10.53,Limestone,1.81,14.96
VOLVE_15_9_F11,3338.78,28.35,95.1,452.0,5.56,10.57,Limestone,1.83,16.72
VOLVE_15_9_F11,3339.02,25.75,55.7,461.3,6.55,10.44,Limestone,1.84,14.49
VOLVE_15_9_F11,3339.7,19.56,83.6,520.1,6.04,10.56,Limestone,1.89,16.04
VOLVE_15_9_F11,3340.5,21.45,81.4,453.2,3.94,10.67,Limestone,1.92,14.64
VOLVE_15_9_F11,3341.19,23.37,86.0,542.2,6.26,10.53,Limestone,1.96,16.15
VOLVE_15_9_F11,3342.02,22.71,89.2,442.2,4.73,10.44,Limestone,1.98,15.56
VOLVE_15_9_F11,3342.86,24.15,83.9,447.9,6.1,10.67,Limestone,2.02,15.82
VOLVE_15_9_F11,3343.09,21.44,71.9,494.2,5.23,10.68,Limestone,2.04,13.78
VOLVE_15_9_F11,3343.29,22.46,64.7,533.5,4.93,10.71,Limestone,2.09,15.87
VOLVE_15_9_F11,3343.67,21.41,57.8,446.1,4.2,10.43,Limestone,2.11,13.31
VOLVE_15_9_F11,3344.05,22.46,83.4,506.1,3.41,10.82,Limestone,2.15,15.31
VOLVE_15_9_F11,3344.7,25.14,89.5,490.6,5.0,10.54,Limestone,2.17,17.92
VOLVE_15_9_F11,3345.09,24.12,76.5,426.3,6.3,10.46,Limestone,2.19,18.24
VOLVE_15_9_F11,3345.58,21.63,94.1,456.0,6.05,10.77,Limestone,2.21,16.17
VOLVE_15_9_F11,3346.14,26.22,79.9,455.1,4.71,10.82,Limestone,2.24,14.02
VOLVE_15_9_F11,3346.82,26.05,80.3,415.4,7.03,10.57,Limestone,2.27,15.64
VOLVE_15_9_F11,3347.82,23.39,60.1,463.3,5.6,10.49,Limestone,2.31,16.27
VOLVE_15_9_F11,3348.57,22.75,75.0,459.9,6.07,10.68,Limestone,2.36,14.97
VOLVE_15_9_F11,3348.98,27.8,95.4,471.7,4.85,10.42,Limestone,2.37,17.78
VOLVE_15_9_F11,3349.46,27.42,102.6,459.5,8.33,11.0,Limestone,2.41,18.12
VOLVE_15_9_F11,3349.7,19.61,78.8,430.0,5.69,10.46,Limestone,2.45,13.74
VOLVE_15_9_F11,3350.23,26.39,94.6,554.5,7.81,10.67,Limestone,2.49,19.42
VOLVE_15_9_F11,3350.91,27.71,102.8,465.4,5.45,10.59,Limestone,2.53,17.51
VOLVE_15_9_F11,3351.86,25.05,67.6,508.7,3.25,10.48,Limestone,2.58,15.22
VOLVE_15_9_F11,3352.28,22.24,86.4,474.2,4.34,10.48,Limestone,2.62,15.29
VOLVE_15_9_F11,3352.67,22.55,84.5,517.0,6.72,10.79,Limestone,2.65,14.73
VOLVE_15_9_F11,3352.89,27.69,97.7,425.7,4.78,10.67,Limestone,2.68,15.64
VOLVE_15_9_F11,3353.55,25.5,69.1,453.2,7.3,10.51,Limestone,2.71,14.51
VOLVE_15_9_F11,3354.54,24.79,86.3,438.8,4.83,10.53,Limestone,2.73,18.01
VOLVE_15_9_F11,3355.04,29.25,77.7,433.8,6.44,10.5,Limestone,2.75,17.51
VOLVE_15_9_F11,3355.64,20.9,88.0,467.4,5.66,10.75,Limestone,2.78,14.1
VOLVE_15_9_F11,3355.89,23.2,99.9,446.9,5.39,10.76,Limestone,2.81,17.78
VOLVE_15_9_F11,3356.54,23.9,103.8,399.6,5.52,10.7,Limestone,2.84,17.24
VOLVE_15_9_F11,3356.91,22.9,100.1,444.6,4.56,10.66,Limestone,2.88,15.08
VOLVE_15_9_F11,3357.12,18.83,66.8,441.3,7.22,10.71,Limestone,2.92,14.23
VOLVE_15_9_F11,3357.87,25.94,74.5,491.9,6.25,10.37,Limestone,2.94,15.47
VOLVE_15_9_F11,3358.19,21.55,96.7,398.8,3.62,10.66,Limestone,2.96,15.87
VOLVE_15_9_F11,3358.47,21.51,90.7,436.2,3.84,10.78,Limestone,3.0,15.28
VOLVE_15_9_F11,3358.85,22.54,77.7,426.7,6.0,10.65,Limestone,3.02,14.36
VOLVE_15_9_F11,3359.16,22.86,67.9,486.5,5.24,10.63,Limestone,3.07,13.55
VOLVE_15_9_F11,3359.86,23.14,40.0,434.9,2.68,10.52,Limestone,3.11,12.3
VOLVE_15_9_F11,3360.27,25.85,57.7,498.6,8.41,10.53,Limestone,3.13,15.77
VOLVE_15_9_F11,3361.01,26.37,77.0,454.8,2.36,10.54,Limestone,3.14,16.5
VOLVE_15_9_F11,3361.65,22.8,77.2,476.3,4.83,10.65,Limestone,3.18,15.66
VOLVE_15_9_F11,3362.13,21.95,87.8,501.0,5.49,10.55,Limestone,3.2,16.59
VOLVE_15_9_F11,3362.49,23.13,90.6,408.6,4.79,10.35,Limestone,3.22,14.55
VOLVE_15_9_F11,3363.22,21.22,115.5,446.8,6.84,10.74,Limestone,3.24,14.06
VOLVE_15_9_F11,3363.84,23.38,70.0,473.6,5.94,10.7,Limestone,3.28,13.21
VOLVE_15_9_F11,3364.62,21.09,52.3,464.6,5.03,10.67,Limestone,3.32,12.96
VOLVE_15_9_F11,3365.22,28.78,67.7,404.9,5.69,10.48,Limestone,3.33,14.48
VOLVE_15_9_F11,3366.07,23.78,106.7,484.6,6.56,10.55,Limestone,3.37,16.55
VOLVE_15_9_F11,3366.71,22.12,81.8,458.6,5.14,10.7,Limestone,3.4,15.68
VOLVE_15_9_F11,3367.56,25.23,96.8,461.9,4.08,10.63,Limestone,3.44,16.76
VOLVE_15_9_F11,3368.2,20.39,73.1,447.9,6.27,10.52,Limestone,3.46,11.94
VOLVE_15_9_F11,3369.17,21.7,74.1,329.5,7.34,10.82,Limestone,3.48,16.43
VOLVE_15_9_F11,3370.05,24.54,55.9,478.6,5.32,10.5,Limestone,3.52,14.72
VOLVE_15_9_F11,3370.45,23.82,76.6,480.3,5.59,10.18,Limestone,3.55,15.84
VOLVE_15_9_F11,3371.23,26.11,81.7,439.9,5.71,10.64,Limestone,3.59,15.44
VOLVE_15_9_F11,3371.54,16.66,94.6,397.4,3.51,10.64,Limestone,3.63,13.26
VOLVE_15_9_F11,3372.47,25.54,90.0,435.3,5.17,10.63,Limestone,3.64,16.67
VOLVE_15_9_F11,3372.95,22.13,111.4,496.5,6.79,10.68,Limestone,3.67,15.4
VOLVE_15_9_F11,3373.53,20.57,79.3,440.4,5.52,10.54,Limestone,3.69,14.84
VOLVE_15_9_F11,3373.74,19.19,85.2,457.6,7.24,10.78,Limestone,3.73,16.18
VOLVE_15_9_F11,3374.64,22.11,81.3,443.4,6.28,10.42,Limestone,3.75,15.38
VOLVE_15_9_F11,3375.6,27.48,71.1,469.4,5.23,10.62,Limestone,3.79,16.01
VOLVE_15_9_F11,3376.17,25.93,87.7,404.1,6.63,10.53,Limestone,3.83,14.36
VOLVE_15_9_F11,3376.52,27.59,77.4,448.7,5.59,10.78,Limestone,3.87,16.28
VOLVE_15_9_F11,3377.28,23.22,106.5,500.6,3.89,10.51,Limestone,3.9,16.56
VOLVE_15_9_F11,3377.72,23.78,69.7,420.1,6.62,10.64,Limestone,3.95,14.52
VOLVE_15_9_F11,3378.68,19.57,76.5,445.8,5.7,10.64,Limestone,3.99,14.75
VOLVE_15_9_F11,3379.13,19.57,62.9,498.9,8.41,10.66,Limestone,4.04,12.97
VOLVE_15_9_F11,3379.79,23.15,86.6,486.6,4.92,10.52,Limestone,4.08,17.36
VOLVE_15_9_F11,3380.03,20.08,61.6,474.9,5.79,10.68,Limestone,4.11,16.64
VOLVE_15_9_F11,3381.02,21.38,81.4,472.3,4.44,10.63,Limestone,4.12,14.07
VOLVE_15_9_F11,3381.69,23.63,64.0,471.7,4.23,10.68,Limestone,4.15,15.4
VOLVE_15_9_F11,3382.67,26.71,66.8,447.5,8.39,10.86,Limestone,4.19,15.09
VOLVE_15_9_F11,3383.11,23.56,70.1,500.9,2.88,10.65,Limestone,4.24,13.27
VOLVE_15_9_F11,3383.73,20.13,92.5,438.0,5.33,10.48,Limestone,4.26,16.12
VOLVE_15_9_F11,3383.94,18.98,80.1,417.0,7.18,10.92,Limestone,4.28,13.54
VOLVE_15_9_F11,3384.76,23.84,79.7,401.4,3.66,10.78,Limestone,4.32,15.0
VOLVE_15_9_F11,3385.09,21.97,90.0,432.1,4.89,10.73,Limestone,4.35,16.69
VOLVE_15_9_F11,3385.63,23.83,71.6,431.6,6.48,10.6,Limestone,4.38,15.16
VOLVE_15_9_F11,3386.37,23.04,52.0,428.3,3.58,10.74,Limestone,4.43,13.23
VOLVE_15_9_F11,3386.63,23.37,65.0,409.7,5.65,10.32,Limestone,4.46,13.17
VOLVE_15_9_F11,3387.46,26.55,77.2,471.7,4.77,10.86,Limestone,4.49,14.38
VOLVE_15_9_F11,3388.31,26.19,80.8,418.9,7.35,10.76,Limestone,4.53,15.2
VOLVE_15_9_F11,3388.93,24.48,89.9,478.7,7.29,10.6,Limestone,4.56,15.64
VOLVE_15_9_F11,3389.61,21.32,79.3,485.6,4.7,10.76,Limestone,4.59,15.14
VOLVE_15_9_F11,3389.89,22.18,96.8,559.7,2.17,10.72,Limestone,4.63,14.5
VOLVE_15_9_F11,3390.45,25.47,86.9,438.6,6.39,10.48,Limestone,4.68,14.97
VOLVE_15_9_F11,3391.32,26.82,60.4,450.4,6.72,10.66,Limestone,4.73,14.51
VOLVE_15_9_F11,3391.59,20.38,43.3,426.9,5.28,10.69,Limestone,4.76,12.21
VOLVE_15_9_F11,3392.58,27.39,66.4,409.9,6.11,10.61,Limestone,4.78,14.91
VOLVE_15_9_F11,3393.17,21.62,83.6,440.0,5.69,10.6,Limestone,4.83,14.48
VOLVE_15_9_F11,3393.38,25.25,87.1,425.7,5.34,10.77,Limestone,4.87,14.35
VOLVE_15_9_F11,3393.86,30.58,79.9,409.4,5.2,10.66,Limestone,4.89,16.31
VOLVE_15_9_F11,3394.46,19.6,83.3,466.3,5.22,10.91,Limestone,4.93,15.23
VOLVE_15_9_F11,3395.42,24.84,101.3,413.9,5.63,10.53,Limestone,4.95,16.03
VOLVE_15_9_F11,3396.19,22.8,81.7,479.4,6.25,10.69,Limestone,5.0,14.32
VOLVE_15_9_F11,3396.85,24.71,86.8,491.0,4.65,10.49,Limestone,5.02,13.73
VOLVE_15_9_F11,3397.83,22.04,105.5,422.2,5.19,10.73,Limestone,5.05,16.75
VOLVE_15_9_F11,3398.26,17.39,54.3,512.7,4.62,10.47,Limestone,5.09,12.48
VOLVE_15_9_F11,3398.77,21.71,107.1,472.8,4.78,10.68,Limestone,5.11,16.67
VOLVE_15_9_F11,3399.58,24.47,43.1,453.9,3.31,10.81,Limestone,5.14,14.23
VOLVE_15_9_F11,3400.26,26.97,69.1,385.7,6.36,10.64,Limestone,5.17,15.38
VOLVE_15_9_F11,3400.63,24.62,73.1,388.3,3.87,10.48,Limestone,5.19,15.0
VOLVE_15_9_F11,3401.43,27.29,57.0,519.7,5.66,10.78,Limestone,5.21,15.56
VOLVE_15_9_F11,3401.85,22.37,79.0,509.6,5.96,10.69,Limestone,5.22,14.73
VOLVE_15_9_F11,3402.49,22.17,80.7,520.8,7.04,10.62,Limestone,5.25,14.21
VOLVE_15_9_F11,3403.38,24.47,92.6,531.1,8.48,10.49,Limestone,5.28,17.34
VOLVE_15_9_F11,3403.8,22.68,92.1,511.8,7.13,10.39,Limestone,5.33,14.41
VOLVE_15_9_F11,3404.61,26.42,84.1,466.3,4.91,10.97,Limestone,5.35,14.77
VOLVE_15_9_F11,3405.5,20.11,98.3,479.2,5.05,10.55,Limestone,5.36,14.28
VOLVE_15_9_F11,3405.95,25.78,91.2,429.4,6.17,10.49,Limestone,5.39,16.25
VOLVE_15_9_F11,3406.31,26.65,76.6,466.4,,10.68,Limestone,5.41,15.52
VOLVE_15_9_F11,3407.2,24.54,83.3,486.6,5.76,10.48,Limestone,5.43,14.82
VOLVE_15_9_F11,3407.77,25.91,71.9,487.4,7.03,10.71,Limestone,5.46,14.94
VOLVE_15_9_F11,3408.22,22.01,63.1,451.8,5.2,10.84,Limestone,5.49,15.46
VOLVE_15_9_F11,3408.43,21.56,87.9,375.6,6.47,10.48,Limestone,5.51,13.61
VOLVE_15_9_F11,3408.78,,59.0,396.3,3.85,10.59,Limestone,5.56,13.14
VOLVE_15_9_F11,3409.39,21.83,78.7,475.9,5.84,10.7,Limestone,5.58,15.04
VOLVE_15_9_F11,3410.26,24.39,47.0,436.6,3.01,10.45,Limestone,5.6,12.8
VOLVE_15_9_F11,3410.86,24.4,82.5,483.4,6.89,10.5,Limestone,5.62,16.04
VOLVE_15_9_F11,3411.28,23.48,70.6,408.1,5.06,10.62,Limestone,5.66,15.09
VOLVE_15_9_F11,3412.22,24.35,90.0,511.3,4.0,10.93,Limestone,5.68,16.8
VOLVE_15_9_F11,3412.72,25.24,78.1,419.3,5.22,10.51,Limestone,5.71,14.83
VOLVE_15_9_F11,3413.05,23.4,79.6,515.9,5.98,10.6,Limestone,5.73,15.58
VOLVE_15_9_F11,3414.01,22.46,82.2,394.8,3.88,11.01,Limestone,5.76,13.91
VOLVE_15_9_F11,3414.52,25.71,72.3,481.0,4.45,10.76,Limestone,5.78,13.83
VOLVE_15_9_F11,3415.11,24.34,73.0,419.6,4.92,10.38,Limestone,5.8,14.5
VOLVE_15_9_F11,3415.97,24.79,73.0,456.5,6.43,10.6,Limestone,5.84,13.19
VOLVE_15_9_F11,3416.4,25.12,79.6,499.9,3.15,,Limestone,5.88,15.28
VOLVE_15_9_F11,3417.03,24.04,73.1,492.9,5.92,10.86,Limestone,5.91,12.46
VOLVE_15_9_F11,3417.92,22.81,88.2,423.9,5.18,10.85,Limestone,5.94,13.58
VOLVE_15_9_F11,3418.32,22.13,54.9,432.3,6.21,10.72,Limestone,5.99,13.85
VOLVE_15_9_F11,3419.24,23.46,59.0,393.9,5.58,10.75,Limestone,6.01,13.67
VOLVE_15_9_F11,3419.59,24.88,109.8,385.2,7.62,10.45,Limestone,6.04,15.92
VOLVE_15_9_F11,3420.48,25.0,74.9,423.5,5.97,10.54,Limestone,6.06,14.21
VOLVE_15_9_F11,3420.99,24.04,66.2,422.7,3.81,10.45,Limestone,6.09,12.88
VOLVE_15_9_F11,3421.63,24.57,81.1,396.6,6.05,10.8,Limestone,6.12,13.84
VOLVE_15_9_F11,3422.27,20.93,93.0,448.6,5.98,10.7,Limestone,6.16,15.2
VOLVE_15_9_F11,3422.63,22.53,91.1,455.5,4.66,10.66,Limestone,6.18,14.49
